SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
"ON02GH0308","2017-09-12 12:00","<","0.617","0.617","","4293","PG/L","CL7-PCB-182","CL7-BPC-182","P"
"ON02GH0308","2017-09-12 12:00"," ","8.16","","","4294","PG/L","CL7-PCB-183/185","CL7-BPC-183/185","P"
"ON02GH0308","2017-09-12 12:00","<","0.617","0.617","","4287","PG/L","CL7-PCB-184","CL7-BPC-184","P"
"ON02GH0308","2017-09-12 12:00","<","0.617","0.617","","4289","PG/L","CL7-PCB-186","CL7-BPC-186","P"
"ON02GH0308","2017-09-12 12:00","<","0.617","0.617","","4131","PG/L","CL7-PCB-188","CL7-BPC-188","P"
"ON02GH0308","2017-09-12 12:00","<","0.617","0.617","","4300","PG/L","CL7-PCB-192","CL7-BPC-192","P"
"ON02GH0308","2017-09-12 12:00"," ","6.33","","","4314","PG/L","CL8-PCB-198/199","CL8-BPC-198/199","P"
"ON02GH0308","2017-09-12 12:00"," ","4.19","","","4316","PG/L","CL8-PCB-203","CL8-BPC-203","P"
"ON02GH0308","2017-09-12 12:00"," ","0.131","0.002","0.002","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","233.8","","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P"
"ON02GH0308","2017-09-12 12:00"," ","0.64","0.05","0.05","107916","µG/L","COPPER  TOTAL","CUIVRE TOTAL","P"
"ON02GH0308","2017-09-12 12:00","<","0.1","0.1","","5197","NG/L","DELTA-HEXACHLOROCYCLOHEXANE (DELTA-HCH OR DELTA-BHC)","DELTA-HEXACHLOROCYCLOHEXANE (DELTA-HCH OU DELTA-BHC)","P"
"ON02GH0308","2017-09-12 12:00","<","0.1","0.1","","4909","NG/L","DIELDRIN","DIELDRINE","P"
"ON02GH0308","2017-09-12 12:00","<","0.1","0.1","","4912","NG/L","ENDOSULFAN SULPHATE","SULFATE D'ENDOSULFAN","P"
"ON02GH0308","2017-09-12 12:00","<","0.1","0.1","","4910","NG/L","ENDRIN","ENDRINE","P"
"ON02GH0308","2017-09-12 12:00","<","0.1","0.1","","4913","NG/L","ENDRIN ALDEHYDE","ENDRINE ALDÉHYDE","P"
"ON02GH0308","2017-09-12 12:00","<","0.1","0.1","","4914","NG/L","ENDRIN KETONE","ENDRINE CÉTONE","P"
"ON02GH0308","2017-09-12 12:00"," ","0.022","0.001","0.001","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00","<","0.1","0.1","","4907","NG/L","HEPTACHLOR EPOXIDE","ÉPOXYDE D'HEPTACHLORE","P"
"ON02GH0308","2017-09-12 12:00"," ","106","0.5","0.5","107917","µG/L","IRON TOTAL","FER TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","44.2","","","4236","PG/L","L5-PCB-95/100/93/102/98","L5-BPC-95/100/93/102/98","P"
"ON02GH0308","2017-09-12 12:00"," ","0.045","0.001","0.001","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.17","0.005","0.005","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","1.53","0.01","0.01","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","6.52","0.05","0.05","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.82","0.03","0.03","109747","NG/L","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02GH0308","2017-09-12 12:00","<","0.0454","0.0454","","4888","NG/L","MIREX","MIREX","P"
"ON02GH0308","2017-09-12 12:00"," ","0.708","0.005","0.005","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.64","0.02","0.02","107924","µG/L","NICKEL  TOTAL","NICKEL  TOTAL","P"
"ON02GH0308","2017-09-12 12:00","<","0.002","0.002","0.002","107923","µG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00","<","0.412","0.412","","4884","NG/L","O,P'-DDD (MITOTANE) (2,4'-DDD)","O,P'-DDD (MITOTANE) (2,4'-DDD)","P"
"ON02GH0308","2017-09-12 12:00","<","0.0759","0.0759","","4882","NG/L","O,P'-DDE (2,4'-DDE)","O,P'-DDE (2,4'-DDE)","P"
"ON02GH0308","2017-09-12 12:00","<","0.605","0.605","","4886","NG/L","O,P'-DDT (2,4'-DDT)","O,P'-DDT (2,4'-DDT)","P"
"ON02GH0308","2017-09-12 12:00","<","0.167","0.167","","4811","NG/L","OCTYLPHENOL","OCTYLPHÉNOL","P"
"ON02GH0308","2017-09-12 12:00","<","0.0568","0.0568","","4876","NG/L","OXYCHLORDANE","OXYCHLORDANE","P"
"ON02GH0308","2017-09-12 12:00"," ","8.73","","","110002","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P"
"ON02GH0308","2017-09-12 12:00"," ","94.1","","","110003","% SAT","OXYGEN DISSOLVED % SATURATION","OXYGÈNE DISSOUS % SATURATION","P"
"ON02GH0308","2017-09-12 12:00","<","0.097","0.097","","4883","NG/L","P,P'-DDE (4,4'-DDE)","P,P'-DDE (4,4'-DDE)","P"
"ON02GH0308","2017-09-12 12:00","<","0.628","0.628","","4887","NG/L","P,P'-DDT (4,4'-DDT)","P,P'-DDT (4,4'-DDT)","P"
"ON02GH0308","2017-09-12 12:00","<","0.527","0.527","","4885","NG/L","P,P'-DICHLORODIPHENYL DICHLOROETHANE (P,P'-DDD) OR 1,2-DIPHENYL TETRACHLOROETHANE (4,4'-DDD)","P,P'-DICHLORODIPHÉNYL DICHLOROÉTHANE (P,P'-DDD) OU 1,2-DIPHÉNYL TÉTRACHLOROÉTHANE (4,4'-DDD)","P"
"ON02GH0308","2017-09-12 12:00","<","0.201","0.201","","4915","NG/L","P,P'-METHOXYCHLOR (METHOXYCHLOR)","P,P'-MÉTHOXYCHLORE (MÉTHOXYCHLORE)","P"
"ON02GH0308","2017-09-12 12:00","<","1.74","1.74","","4172","PG/L","PCB 5","BPC 5","P"
"ON02GH0308","2017-09-12 12:00"," ","35.9","","","4246","PG/L","PCB-109/119/86/97/125/87","BPC-109/119/86/97/125/87","P"
"ON02GH0308","2017-09-12 12:00"," ","8.31","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P"
"ON02GH0308","2017-09-12 12:00","<","0.001","0.001","0.001","107927","µG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","745.4","","","5075","MM HG","PRESSURE (FIELD)","PRESSION (TERRAIN)","P"
"ON02GH0308","2017-09-12 12:00"," ","1.25","0.001","0.001","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.11","","","5074","PPT","SALINITY (FIELD)","SALINITÉ (TERRAIN)","P"
"ON02GH0308","2017-09-12 12:00"," ","0.13","0.01","0.01","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.001","0.001","0.001","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","108","0.05","0.05","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","18.7","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P"
"ON02GH0308","2017-09-12 12:00"," ","0.005","0.001","0.001","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.008","0.005","0.005","107931","µG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","1.02","0.05","0.05","107933","µG/L","TITANIUM TOTAL","TITANE TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","18.4","","","4810","NG/L","TOTAL 4-NONYLPHENOL DIETHOXYLATES","4-N-NONYLPHÉNOLS-DIÉTHOXYLÉS TOTAUX","P"
"ON02GH0308","2017-09-12 12:00"," ","3.78","","","4809","NG/L","TOTAL 4-NONYLPHENOL MONOETHOXYLATES","4-N-NONYLPHÉNOLS-MONOÉTHOXYLÉS TOTAUX","P"
"ON02GH0308","2017-09-12 12:00"," ","131","","","4323","PG/L","TOTAL DICHLORO BIPHENYLS","DICHLOROBIPHÉNYLES TOTAUX","P"
"ON02GH0308","2017-09-12 12:00"," ","0.1521","","","5073","G/L","TOTAL DISSOLVED SOLIDS (FIELD)","SOLIDES DISSOUS TOTAUX (TERRAIN)","P"
"ON02GH0308","2017-09-12 12:00"," ","92.3","","","4328","PG/L","TOTAL HEPTACHLOROBIPHENYLS (PCB 170-193)","HEPTACHLOROBIPHÉNYLES TOTAUX (BPC 170-193)","P"
"ON02GH0308","2017-09-12 12:00"," ","235","","","4327","PG/L","TOTAL HEXACHLOROBIPHENYLS (PCB 128-169)","HEXACHLOROBIPHÉNYLES TOTAUX (BPC 128-169)","P"
"ON02GH0308","2017-09-12 12:00"," ","8.15","","","4322","PG/L","TOTAL MONOCHLORO BIPHENYLS","MONOCHLOROBIPHÉNYLES TOTAUX","P"
"ON02GH0308","2017-09-12 12:00"," ","0.916","","","4331","PG/L","TOTAL NONACHLOROBIPHENYLS (PCB 206-208)","NONACHLOROBIPHÉNYLES TOTAUX (BPC 206-208)","P"
"ON02GH0308","2017-09-12 12:00"," ","14.9","","","4329","PG/L","TOTAL OCTACHLOROBIPHENYLS (PCB 194-205)","OCTACHLOROBIPHÉNYLES TOTAUX (BPC 194-205)","P"
"ON02GH0308","2017-09-12 12:00"," ","1590","","","4333","PG/L","TOTAL PCBS","BPC TOTAUX","P"
"ON02GH0308","2017-09-12 12:00"," ","330","","","4326","PG/L","TOTAL PENTACHLOROBIPHENYLS (PCB 82-127)","PENTACHLOROBIPHÉNYLES TOTAUX (BPC 82-127)","P"
"ON02GH0308","2017-09-12 12:00"," ","4.9","","","107251","MG/L","TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUE)","SOLIDES EN SUSPENSION TOTAUX (RÉSIDUS NON FILTRABLES)","P"
"ON02GH0308","2017-09-12 12:00"," ","439","","","4325","PG/L","TOTAL TETRACHLOROBIPHENYLS (PCB 40-81)","TÉTRACHLOROBIPHÉNYLES TOTAUX (BPC 40-81)","P"
"ON02GH0308","2017-09-12 12:00"," ","339","","","4324","PG/L","TOTAL TRICHLOROBIPHENYLS (PCB 16-39)","TRICHLOROBIPHÉNYLES TOTAUX (BPC 16-39)","P"
"ON02GH0308","2017-09-12 12:00","<","0.0454","0.0454","","4878","NG/L","TRANS-CHLORDANE OR BETA-CHLORDANE","TRANS-CHLORDANE OU BÉTA-CHLORDANE","P"
"ON02GH0308","2017-09-12 12:00"," ","0.035","0.001","0.001","107937","µG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.257","0.0005","0.0005","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.35","0.01","0.01","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.042","0.001","0.001","107938","µG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"ON02GH0308","2017-09-12 12:00"," ","0.9","0.2","0.2","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P"
"ON02GH0308","2017-09-27 12:00","<","1.02","1.02","","4284","PG/L","1,2,3,4-TETRACHLORO-5-(3,5-DICHLOROPHENYL)BENZENE (PCB 159)","1,2,3,4-TÉTRACHLORO-5-(3,5-DICHLOROPHÉNYL)BENZÈNE (BPC 159)","P"
"ON02GH0308","2017-09-27 12:00","<","0.933","0.933","","4227","PG/L","1,2,3-TRICHLORO-4-(3-CHLOROPHENYL)BENZENE (PCB 55)","1,2,3-TRICHLORO-4-(3-CHLOROPHÉNYL)BENZÈNE (BPC 55)","P"
"ON02GH0308","2017-09-27 12:00"," ","1.9","","","4133","PG/L","1,2,4,5-TETRACHLORO-3-(2,3,5,6-TETRACHLOROPHENYL)BENZENE (PCB 202)","1,2,4,5-TÉTRACHLORO-3-(2,3,5,6-TÉTRACHLOROPHÉNYL)BENZÈNE (BPC 202)","P"
"ON02GH0308","2017-09-27 12:00"," ","11.6","","","4238","PG/L","1,2,4-TRICHLORO-3-(2,3-DICHLOROPHENYL)BENZENE (PCB 84)","1,2,4-TRICHLORO-3-(2,3-DICHLOROPHÉNYL)BENZÈNE (BPC 84)","P"
"ON02GH0308","2017-09-27 12:00"," ","10.3","","","4241","PG/L","1,2,5-TRICHLORO-3-(2,5-DICHLOROPHENYL)BENZENE (PCB 92)","1,2,5-TRICHLORO-3-(2,5-DICHLOROPHÉNYL)BENZÈNE (BPC 92)","P"
"ON02GH0308","2017-09-27 12:00"," ","8.78","","","4117","PG/L","1,2-DICHLORO-4-(4-CHLOROPHENYL)BENZENE (PCB 37)","1,2-DICHLORO-4-(4-CHLOROPHÉNYL)BENZÈNE (BPC 37)","P"
"ON02GH0308","2017-09-27 12:00","<","2.82","2.82","","4176","PG/L","1,2-DICHLORO-4-PHENYLBENZENE/1-CHLORO-4-(3-CHLOROPHENYL)BENZENE (PCB 12/13)","1,2-DICHLORO-4-PHÉNYLBENZÈNE/1-CHLORO-4-(3-CHLOROPHÉNYL)BENZÈNE (BPC 12/13)","P"
"ON02GH0308","2017-09-27 12:00"," ","3.97","","","4171","PG/L","1-CHLORO-3-(2-CHLOROPHENYL)BENZENE (PCB 6)","1-CHLORO-3-(2-CHLOROPHÉNYL)BENZÉENE (BPC 6)","P"
"ON02GH0308","2017-09-27 12:00"," ","4.03","","","4136","PG/L","2,2',3,3',4,4',5,5',6-NONACHLOROBIPHENYL (PCB 206)","2,2',3,3',4,4',5,5',6-NONACHLOROBIPHÉNYLE (BPC 206)","P"
"ON02GH0308","2017-09-27 12:00"," ","6.49","","","4318","PG/L","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHENYL (PCB 194)","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHÉNYLE (BPC 194)","P"
"ON02GH0308","2017-09-27 12:00","<","1.41","1.41","","4319","PG/L","2,2',3,3',4,4',5,6,6'-NONACHLOROBIPHENYL (PCB 207)","2,2',3,3',4,4',5,6,6'-NONACHLOROBIPHÉNYLE (BPC 207)","P"
"ON02GH0308","2017-09-27 12:00"," ","2.88","","","4317","PG/L","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHENYL (PCB 195)","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHÉNYLE (BPC 195)","P"
"ON02GH0308","2017-09-27 12:00"," ","11.6","","","4306","PG/L","2,2',3,3',4,4',5-HEPTACHLOROBIPHENYL (PCB 170)","2,2',3,3',4,4',5-HEPTACHLOROBIPHÉNYLE (BPC 170)","P"
"ON02GH0308","2017-09-27 12:00","<","1.58","1.58","","4135","PG/L","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHENYL (PCB 208)","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHÉNYLE (BPC 208)","P"
"ON02GH0308","2017-09-27 12:00"," ","2.27","","","4299","PG/L","2,2',3,3',4,5,5'-HEPTACHLOROBIPHENYL (PCB 172)","2,2',3,3',4,5,5'-HEPTACHLOROBIPHÉNYLE (BPC 172)","P"
"ON02GH0308","2017-09-27 12:00"," ","12.9","","","4295","PG/L","2,2',3,3',4,5,6'-HEPTACHLOROBIPHENYL (PCB 174)","2,2',3,3',4,5,6'-HEPTACHLOROBIPHÉNYLE (BPC 174)","P"
"ON02GH0308","2017-09-27 12:00","<","0.966","0.966","","4291","PG/L","2,2',3,3',4,5',6-HEPTACHLOROBIPHENYL (PCB 175)","2,2',3,3',4,5',6-HEPTACHLOROBIPHÉNYLE (BPC 175)","P"
"ON02GH0308","2017-09-27 12:00"," ","8.03","","","4296","PG/L","2,2',3,3',4,5',6'-HEPTACHLOROBIPHENYL (PCB 177)","2,2',3,3',4,5',6'-HEPTACHLOROBIPHÉNYLE (BPC 177)","P"
"ON02GH0308","2017-09-27 12:00","<","1.49","1.49","","4269","PG/L","2,2',3,3',4,6-HEXACHLOROBIPHENYL (PCB 131)","2,2',3,3',4,6-HEXACHLOROBIPHÉNYLE (BPC 131)","P"
"ON02GH0308","2017-09-27 12:00"," ","15.6","","","4271","PG/L","2,2',3,3',4,6'-HEXACHLOROBIPHENYL (PCB 132)","2,2',3,3',4,6'-HEXACHLOROBIPHÉNYLE (BPC 132)","P"
"ON02GH0308","2017-09-27 12:00"," ","8.55","","","4249","PG/L","2,2',3,3',4-PENTACHLOROBIPHENYL (PCB 82)","2,2',3,3',4-PENTACHLOROBIPHÉNYLE (BPC 82)","P"
"ON02GH0308","2017-09-27 12:00"," ","6.02","","","4286","PG/L","2,2',3,3',5,6,6'-HEPTACHLOROBIPHENYL (PCB 179)","2,2',3,3',5,6,6'-HEPTACHLOROBIPHÉNYLE (BPC 179)","P"
"ON02GH0308","2017-09-27 12:00"," ","6.29","","","4261","PG/L","2,2',3,3',6,6'-HEXACHLOROBIPHENYL (PCB 136)","2,2',3,3',6,6'-HEXACHLOROBIPHÉNYLE (BPC 136)","P"
"ON02GH0308","2017-09-27 12:00","<","0.626","0.626","","4309","PG/L","2,2',3,4,4',5,6,6'-OCTACHLOROBIPHENYL (PCB 204)","2,2',3,4,4',5,6,6'-OCTACHLOROBIPHÉNYLE (BPC 204)","P"
"ON02GH0308","2017-09-27 12:00","<","1.4","1.4","","4279","PG/L","2,2',3,4,4',5-HEXACHLOROBIPHENYL (PCB 137)","2,2',3,4,4',5-HEXACHLOROBIPHÉNYLE (BPC 137)","P"
"ON02GH0308","2017-09-27 12:00"," ","11.7","","","4205","PG/L","2,2',3,4'-TETRACHLOROBIPHENYL (PCB 42)","2,2',3,4'-TÉTRACHLOROBIPHÉNYLE (BPC 42)","P"
"ON02GH0308","2017-09-27 12:00"," ","4.48","","","4197","PG/L","2,2',3,6'-TETRACHLOROBIPHENYL (PCB 46)","2,2',3,6'-TÉTRACHLOROBIPHÉNYLE (BPC 46)","P"
"ON02GH0308","2017-09-27 12:00"," ","22","","","4178","PG/L","2,2',4-TRICHLOROBIPHENYL (PCB 17)","2,2',4-TRICHLOROBIPHÉNYLE (BPC 17)","P"
"ON02GH0308","2017-09-27 12:00"," ","48.6","","","4198","PG/L","2,2',5,5'-TETRACHLOROBIPHENYL (PCB 52)","2,2',5,5'-TÉTRACHLOROBIPHÉNYLE (BPC 52)","P"
"ON02GH0308","2017-09-27 12:00"," ","14.6","","","4116","PG/L","2,2',6-TRICHLOROBIPHENYL (PCB 19)","2,2',6-TRICHLOROBIPHÉNYLE (BPC 19)","P"
"ON02GH0308","2017-09-27 12:00","<","0.835","0.835","","4134","PG/L","2,3,3',4,4',5,5',6-OCTACHLOROBIPHENYL (PCB 205)","2,3,3',4,4',5,5',6-OCTACHLOROBIPHÉNYLE (BPC 205)","P"
"ON02GH0308","2017-09-27 12:00","<","1.26","1.26","","4132","PG/L","2,3,3',4,4',5,5'-HEPTACHLOROBIPHENYL (PCB 189)","2,3,3',4,4',5,5'-HEPTACHLOROBIPHÉNYLE (BPC 189)","P"
"ON02GH0308","2017-09-27 12:00"," ","0.874","","","4305","PG/L","2,3,3',4,4',5',6-HEPTACHLOROBIPHENYL (PCB 191)","2,3,3',4,4',5',6-HEPTACHLOROBIPHÉNYLE (BPC 191)","P"
"ON02GH0308","2017-09-27 12:00"," ","4.44","","","4129","PG/L","2,3,3',4,4',5'-HEXACHLOROBIPHENYL/2,3,3',4,4',5'-HEXACHLOROBIPHENYL (PCB 156/157)","2,3,3',4,4',5-HEXACHLOROBIPHÉNYLE/2,3,3',4,4',5'-HEXACHLOROBIPHÉNYLE (BPC 156/157)","P"
"ON02GH0308","2017-09-27 12:00"," ","3.47","","","4255","PG/L","2,3,3',4',5-PENTACHLOROBIPHENYL (PCB 107)","2,3,3',4',5-PENTACHLOROBIPHÉNYLE (BPC 107)","P"
"ON02GH0308","2017-09-27 12:00"," ","17.5","","","4125","PG/L","2,3,3'4,4'-PENTACHLOROBIPHENYL (PCB 105)","2,3,3'4,4'-PENTACHLOROBIPHÉNYLE (BPC 105)","P"
"ON02GH0308","2017-09-27 12:00"," ","1.89","","","4128","PG/L","2,3',4,4',5,5'-HEXACHLOROBIPHENYL (PCB 167)","2,3',4,4',5,5'-HEXACHLOROBIPHÉNYLE (PCB 167)","P"
"ON02GH0308","2017-09-27 12:00","<","1.12","1.12","","4124","PG/L","2,3,4,4',5-PENTACHLOROBIPHENYL (PCB 114)","2,3,4,4',5-PENTACHLOROBIPHÉNYLE (BPC 114)","P"
"ON02GH0308","2017-09-27 12:00"," ","35","","","4123","PG/L","2,3',4,4',5-PENTACHLOROBIPHENYL (PCB 118)","2,3',4,4',5-PENTACHLOROBIPHÉNYLE (PCB 118)","P"
"ON02GH0308","2017-09-27 12:00","<","1.16","1.16","","4122","PG/L","2',3,4,4',5-PENTACHLOROBIPHENYL (PCB 123)","2',3,4,4',5-PENTACHLOROBIPHÉNYLE (BPC 123)","P"
"ON02GH0308","2017-09-27 12:00"," ","13.9","","","4190","PG/L","2,3,4'-TRICHLOROBIPHENYL (PCB 22)","2,3,4'-TRICHLOROBIPHÉNYLE (BPC 22)","P"
"ON02GH0308","2017-09-27 12:00"," ","28.5","","","4226","PG/L","2,3'4,4'-TETRACHLOROBIPHENYL (PCB 66)","2,3'4,4'-TÉTRACHLOROBIPHÉNYLE (BPC 66)","P"
"ON02GH0308","2017-09-27 12:00"," ","43","","","4187","PG/L","2,4',5-TRICHLOROBIPHENYL (PCB 31)","2,4',5-TRICHLOROBIPHÉNYLE (BPC 31)","P"
"ON02GH0308","2017-09-27 12:00"," ","13.6","","","4173","PG/L","2,4'-DICHLOROBIPHENYL (PCB 8)","2,4'-DICHLOROBIPHÉNYLE (BPC 8)","P"
"ON02GH0308","2017-09-27 12:00"," ","4.96","","","4112","PG/L","2-CHLOROBIPHENYL (PCB 1)","2-CHLOROBIPHÉNYLE (BPC 1)","P"
"ON02GH0308","2017-09-27 12:00","<","0.969","0.969","","4130","PG/L","3,3',4,4',5,5'-HEXACHLOROBIPHENYL (PCB 169)","3,3',4,4',5,5'-HEXACHLOROBIPHÉNYLE (BPC 169)","P"
"ON02GH0308","2017-09-27 12:00","<","1.18","1.18","","4126","PG/L","3,3',4,4'5-PENTACHLOROBIPHENYL (PCB 126)","3,3',4,4'5-PENTACHLOROBIPHÉNYLE (BPC 126)","P"
"ON02GH0308","2017-09-27 12:00"," ","3.55","","","4120","PG/L","3,3'4,4'-TETRACHLOROBIPHENYL (PCB 77)","3,3'4,4'-TÉTRACHLOROBIPHÉNYLE (BPC 77)","P"
"ON02GH0308","2017-09-27 12:00","<","0.915","0.915","","4119","PG/L","3,4,4',5-TETRACHLOROBIPHENYL (PCB 81)","3,4,4',5-TÉTRACHLOROBIPHÉNYLE (BPC 81)","P"
"ON02GH0308","2017-09-27 12:00","<","2.72","2.72","","4174","PG/L","3,5-DICHLOROBIPHENYL (PCB 14)","3,5-DICHLOROBIPHÉNYL (BPC 14)","P"
"ON02GH0308","2017-09-27 12:00"," ","16.1","","","4808","NG/L","4-NONYLPHENOL TOTAL","4-NONYLPHÉNOL TOTAL","P"
"ON02GH0308","2017-09-27 12:00","<","0.0405","0.0405","","4875","NG/L","ALDRIN","ALDRINE","P"
"ON02GH0308","2017-09-27 12:00","<","0.0405","0.0405","","4879","NG/L","ALPHA-CHLORDANE","ALPHA-CHLORDANE","P"
"ON02GH0308","2017-09-27 12:00"," ","44.9","0.5","0.5","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"ON02GH0308","2017-09-27 12:00"," ","0.116","0.001","0.001","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"ON02GH0308","2017-09-27 12:00"," ","0.66","0.01","0.01","107906","µG/L","ARSENIC  TOTAL","ARSENIC  TOTAL","P"
"ON02GH0308","2017-09-27 12:00"," ","16.5","0.05","0.05","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"ON02GH0308","2017-09-27 12:00"," ","0.002","0.001","0.001","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"ON02GH0308","2017-09-27 12:00","<","0.063","0.063","","4873","NG/L","BETA-BENZENEHEXACHLORIDE OR GAMMA-HEXACHLOROCYCLOHEXANE","BÉTA-HEXACHLORURE DE BENZÈNE OU GAMMA-HEXACHLOROCYCLOHEXANE","P"
"ON02GH0308","2017-09-27 12:00","<","0.0978","0.0978","","4872","NG/L","BETA-HEXACHLOROCYCLOHEXANE (BETA-HCH OR BETA-BHC)","BÉTA-HEXACHLOROCYCLOHEXANE (BÉTA-HCH OU BÉTA-BHC)","P"
"ON02GH0308","2017-09-27 12:00"," ","0.002","0.001","0.001","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"ON02GH0308","2017-09-27 12:00"," ","19","0.5","0.5","107907","µG/L","BORON TOTAL","BORE  TOTAL","P"
"ON02GH0308","2017-09-27 12:00"," ","0.006","0.001","0.001","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"ON02GH0308","2017-09-27 12:00"," ","0.104","0.001","0.001","107912","µG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"ON02GH0308","2017-09-27 12:00"," ","0.027","0.001","0.001","107915","µG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"ON02GH0308","2017-09-27 12:00"," ","0.23","0.02","0.02","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"ON02GH0308","2017-09-27 12:00","<","0.0405","0.0405","","4881","NG/L","CIS-NONACHLOR","CIS-NONACHLOR","P"
"ON02GH0308","2017-09-27 12:00"," ","3.31","","","4113","PG/L","CL1-PCB-3","CL1-BPC-3","P"
"ON02GH0308","2017-09-27 12:00","<","2.91","2.91","","4168","PG/L","CL2-PCB-10","CL2-BPC-10","P"
"ON02GH0308","2017-09-27 12:00"," ","24.5","","","4175","PG/L","CL2-PCB-11","CL2-BPC-11","P"
"ON02GH0308","2017-09-27 12:00"," ","13.2","","","4115","PG/L","CL2-PCB-15","CL2-BPC-15","P"
"ON02GH0308","2017-09-27 12:00"," ","38.7","","","4114","PG/L","CL2-PCB-4","CL2-BPC-4","P"
"ON02GH0308","2017-09-27 12:00","<","2.9","2.9","","4170","PG/L","CL2-PCB-7","CL2-BPC-7","P"
"ON02GH0308","2017-09-27 12:00","<","2.79","2.79","","4169","PG/L","CL2-PCB-9","CL2-BPC-9","P"
"ON02GH0308","2017-09-27 12:00"," ","14.8","","","4181","PG/L","CL3-PCB-16","CL3-BPC-16","P"
"ON02GH0308","2017-09-27 12:00"," ","15.4","","","4189","PG/L","CL3-PCB-21/33","CL3-BPC-21/33","P"
"ON02GH0308","2017-09-27 12:00","<","0.626","0.626","","4184","PG/L","CL3-PCB-23","CL3-BPC-23","P"
"ON02GH0308","2017-09-27 12:00","<","0.626","0.626","","4180","PG/L","CL3-PCB-24","CL3-BPC-24","P"
"ON02GH0308","2017-09-27 12:00"," ","8.11","","","4186","PG/L","CL3-PCB-25","CL3-BPC-25","P"
